annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split,fold_sensitivity
19,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_19.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,7d7ab5e0515bcabadd8168b775344d7b99877c875abc582faf67beccfb0de928,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,4,train,3
20,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_20.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,c9e54feaa41a21146f64291e278e68a9d7466566f6c82461e91146e3e947be2a,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,4,train,3
21,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_21.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,f0c34466f3ab428ee8197408f0c77478046e9f57de922f8b51a05e807237ad56,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,4,train,3
22,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_22.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,6ba2bc8ed3f122fabf55f7d722d621ad9097ea78bf7060cae7abf0a8892c346b,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,4,train,3
23,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_23.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,4e56be0ccd350bb3d1ad4dd6595e8f5e13465aed87afb03e803c59287cc0f5c4,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,4,train,3
26,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_26.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,baa6a27090521e19f01e439b6750103e36cd860abfb4cc36a25d6e6d57f87e8d,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
27,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_27.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,a41adda7c0782188991c1e2c0dd27554b75105b71f10b0411697fe5943382428,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
28,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_28.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,5ea7e4c6a89340b10e717aed8e09a6d9d586779c43426a7da14f5deb54c781d9,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
29,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_29.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,6ef6fbed7aa363d52275d047268a1926e474c02a7385f620a7e51e18da01ee9d,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
30,11,76,Tunicata,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_30.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,a686e7597cb57ac02957b54e6f4c81241d5ea800400dd03251b59800a13ff125,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
31,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_31.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,c92e133cb4f6e8c8e8c5375e7832d81cbb96c406f8cf76593b8aad4c21443ba1,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
32,11,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_32.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,7c27949a1d72fa53f91527d1330eb572eeb3131e668c1bf1a9bc2d39ae3b84f2,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
33,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_33.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,d7ec1d30515021e399cf73e34e26709975c665919ed97a12209f053748ca6a30,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
34,11,51,Pandalus amplus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_34.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,28f959217370128a6effce90c8cb3112a6d43c8227d7db1e9b2e406758a86b2c,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
35,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_35.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,842e26de1bd39ac7fe2917b0b5fb6212d194218a3dff007641329b038de94024,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
36,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_36.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,cd74211c9a2595f401d425ebab39c682c1585a838ce38173aac5c7b8a9839851,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
37,11,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/11_37.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/11.png,658a54daf8b6c37ce9f5a7ea278504aa178524f726dfeaf1ec098795ab9a3c32,6341dd47ecf6f87a18f81c2031f6a17d42a5cd119947e8a6ea217c6de903fef3,11,4,train,5
38,12,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/12_38.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/12.png,1833903f2f6eaf11681071b3e635e2d47f3e066782a93d398a43475e4e8d2a69,50a8241f761a2ec2cfded358f67ef7b6be0a539a7e9e0c06c1a3ce7e83be9dec,12,4,train,3
39,12,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/12_39.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/12.png,dd980eccbed632fc1ae5c2bc0d4631350b63fe59e2dfa48e52e20c4d9c830ee5,50a8241f761a2ec2cfded358f67ef7b6be0a539a7e9e0c06c1a3ce7e83be9dec,12,4,train,3
40,12,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/12_40.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/12.png,c96add11d71c1c6ed725cfd2b982aadab736bd2e8ca9a6d0bafe7d370329bcf7,50a8241f761a2ec2cfded358f67ef7b6be0a539a7e9e0c06c1a3ce7e83be9dec,12,4,train,3
41,12,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/12_41.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/12.png,2b36e7ae51d5e8eebdbdc4cd8728f09cd825cc9d896b8d3ce4a409fc5e0858c5,50a8241f761a2ec2cfded358f67ef7b6be0a539a7e9e0c06c1a3ce7e83be9dec,12,4,train,3
43,14,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/14_43.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/14.png,b540e9591c6a7dac0025a6e3a3ebe3b9b56899baf25259b8a0908407badbfb66,5fedc1b24246bd2b56e9089c915d3cd224432577e99bee5c5eb473f532459aa4,14,2,train,2
44,15,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_44.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,2b98bbb10f1010106f6cba89a76f98769449d3e8230cfdac93cb72bbcfcfffe4,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,5,train,2
45,15,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_45.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,5a9c29829b0093384ce9eaa932524f1b5cf945c0f8e771c032b56061407501c2,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,5,train,2
46,15,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_46.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,c205fe3f64b100a0327ebdfee540eb2909e58df0d1d8e267472a0f825fb93cee,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,5,train,2
47,15,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_47.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,1d48c567b7be707910430bd2ddb846b567a76d7ccbb6d06efced8029935e549c,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,5,train,2
48,15,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_48.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,6095764b5fa5dd71b78e49e28c545a1ae97488bb30481f951620cf7c7637117b,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,5,train,2
50,17,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/17_50.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/17.png,ed6fd6870a4d88ae535eb16972f6ccbd6a8bec96017ff7e226729598fb5c901b,2cb1bf6124a1f1d2e9070237f10e2fee46cee186d5bbd3cf0dd932f5d266dd1c,17,6,train,5
51,17,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/17_51.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/17.png,12a55473ae47e2a03c222307f9921157a9af6377425f9f6a5b3de89b8783335e,2cb1bf6124a1f1d2e9070237f10e2fee46cee186d5bbd3cf0dd932f5d266dd1c,17,6,train,5
52,17,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/17_52.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/17.png,8f27425006d8a1f027c960b826f6af621784c8012623947cc878c87b3730a24b,2cb1bf6124a1f1d2e9070237f10e2fee46cee186d5bbd3cf0dd932f5d266dd1c,17,6,train,5
56,20,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/20_56.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/20.png,45b35eed0b1889fc8298a6ad8f4d68f3d8c04f291a3b761afeb232b81e56ae7d,4231605caa62a8acec2ffcee33f7edf2132146ad28330502ce4ccaeeda19f63f,20,2,train,5
57,20,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/20_57.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/20.png,daf185b35a3f3097512e092d0dfdcdc6217020293c094c3fcf743f1c36b0c63c,4231605caa62a8acec2ffcee33f7edf2132146ad28330502ce4ccaeeda19f63f,20,2,train,5
58,20,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/20_58.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/20.png,cd2b8eafc559b3573a70f200c85a90daccbca16054d492888d42322595c98fb5,4231605caa62a8acec2ffcee33f7edf2132146ad28330502ce4ccaeeda19f63f,20,2,train,5
59,21,68,Scotoplanes globosa,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/21_59.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/21.png,f35a80c7e0f7f673a9d644d03448804c7b3269d09f2f1667cb932d15d4c0110f,1d33cd1e92ce66a59e6277f6735eb746fb5e3f46262daa940678124f62cbe837,21,1,train,3
60,21,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/21_60.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/21.png,a99bbdab1055e411420ec87275b9665af6f8a7c396811d6be9ecb2eca24bbcc0,1d33cd1e92ce66a59e6277f6735eb746fb5e3f46262daa940678124f62cbe837,21,1,train,3
61,22,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/22_61.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/22.png,f10faa6242ac05fc6e16bdf39bf18fcce684fa5fbe1fb291d9013878edda5f4d,2e306365b5e07fe124e8a489fa3697726a19618c77b04485a0b4c9de8f04303c,22,0,train,5
62,22,15,Ceriantharia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/22_62.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/22.png,b5e5561751102cdf8c6ff408233dc09892a7ffbe50aac873b8080e92a0177573,2e306365b5e07fe124e8a489fa3697726a19618c77b04485a0b4c9de8f04303c,22,0,train,5
64,24,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/24_64.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/24.png,7df92780a0d22f0d958320733d671f55f3031e968a7e624245df8754a78d7d98,9fd049fb5143c2a83ca869dcfd0c215232ce6eb223d87d92c3be353eee1d6d5c,24,3,train,5
65,25,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/25_65.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/25.png,b756bb339bb976f129b696520df6cfeed7f49c3bcc308494124726e0413013c5,883dbd208f72a0dd7be5699a0e2031f33c18af4adb45d1ef7001d30a88b0f170,25,4,train,2
66,25,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/25_66.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/25.png,c814cddd5aa76b19825b48f9d7cc9796d9b65ec171cd8f4d97f00451910b3207,883dbd208f72a0dd7be5699a0e2031f33c18af4adb45d1ef7001d30a88b0f170,25,4,train,2
68,27,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/27_68.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/27.png,e6998abb6e0c2b5a92be3fdd9dd7eaf1435b3ecfdad0670b4219cbf46cbddd35,e08e33ecf2fafd04eef6c165945965560ca75596da3aa2dd54c419dfc864e80c,27,5,train,1
69,27,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/27_69.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/27.png,72cba9c01f9d26fecdcab026aa8481111da61137c925fb25b88d2cff0ef2d73a,e08e33ecf2fafd04eef6c165945965560ca75596da3aa2dd54c419dfc864e80c,27,5,train,1
70,27,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/27_70.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/27.png,22ed135683499d109f4f7939e7c698a02875405e32bb269bf1493f6812d1495e,e08e33ecf2fafd04eef6c165945965560ca75596da3aa2dd54c419dfc864e80c,27,5,train,1
71,27,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/27_71.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/27.png,34674001c239f094bb67419b867865ddbebce05e0ab2ef855fcac2db2ce9a23b,e08e33ecf2fafd04eef6c165945965560ca75596da3aa2dd54c419dfc864e80c,27,5,train,1
72,28,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/28_72.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/28.png,2d5b2fd258eec09928d8c0f406d3f28ccd51fa906703534d6266d5f19fd81e96,9c993573e24d356e1d265920396dcdee3a302f083b109a2f786dab15fcec614b,28,5,train,3
74,30,50,Paelopatides confundens,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/30_74.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/30.png,53c439d150fd96c9e335e7fad258925f0a8ebd7b4e27d6c627b100f5a46bf397,ccb636e812751313b19511c53a71245d1ca9e48662f59341f67e056834cf1e28,30,0,train,3
75,31,45,Munnopsidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/31_75.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/31.png,2681f535fabd2548b51eb0be260987e988dcc6e6b9a247eb9f0c1101e883eb97,a06ff77949a986f86a0543bb6cacdaccb0d3b5b1352d0fa2c6dc6ce6156cd4a1,31,2,train,2
76,32,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/32_76.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/32.png,e91e80c3f6d5c385dc7694ac7d185cab2250defa26a904f1748772d4b3b15ca0,a3047ba9a9f43282778ca8c10f0ed9aa7378fa482dfd2e0ec11a31a641398a5b,32,4,train,1
77,33,1,Abyssocucumis abyssorum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/33_77.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/33.png,3a8d158406790ed0d854f39dba5a82eaed18c8006c9e9d321e99a58daf93f300,8d0ea82666ba7c42bf214bc60a997280e999cb983b5d7e9669d9e9c7ea508c6f,33,0,train,5
78,33,1,Abyssocucumis abyssorum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/33_78.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/33.png,50031ece728e6fa554381b3921f6f3b30577b92bd907ca5104c74e6bd58757dd,8d0ea82666ba7c42bf214bc60a997280e999cb983b5d7e9669d9e9c7ea508c6f,33,0,train,5
79,34,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/34_79.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/34.png,193b9c75c2c8269718d7e7a3a023f65c9863c71301144eaeb21bf5493d05e7e5,599a53ea11345eb77dbfa2939caf10e4f26cc87c14610b9b3316947ba90884f5,34,4,train,0
80,34,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/34_80.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/34.png,a496f1e53541e907cd9c97112c31131dafec32d30c1c5413d426108a47ec806a,599a53ea11345eb77dbfa2939caf10e4f26cc87c14610b9b3316947ba90884f5,34,4,train,0
81,35,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/35_81.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/35.png,53b4eb48daa11a83cb1a32fa6cda5fbfdfe25e3477305d2a539422d792dd53f9,767e0f0605aaafe4217ca66fabb23f326004293bc65d07d680666094a7a6bdbf,35,2,train,1
82,35,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/35_82.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/35.png,c9d29b9c6bbf0ea79aab92b4a5b7eade5df69bfb519fb2966061d44495ff1956,767e0f0605aaafe4217ca66fabb23f326004293bc65d07d680666094a7a6bdbf,35,2,train,1
